,SO16 6YD,SO43 7NG,SO19 9AN,SO19 9AL,SO30 3PY,BH25 5JP,SO16 4AH,SO16 2JA,SO18 3RA,SO51 8EN,SO32 2UG,SO42 7RY,SO16 4NZ,SO31 8ES,SO30 4FQ,SO18 5TS,SO41 0PG,SO40 8WU,SO15 5AL,SO14 1LT,SO40 3PY,SO17 1BJ,SO16 4XE,BH24 1SD,SO15 2HQ,SO45 6AW,SO18 6TG,SO16 5ST,SO14 6UX,SO51 8ED,SO15 3FH,BH25 7EN,SO41 8QD,SO45 1XA,SO31 4NQ,SO16 3BD,SO41 9ND,SP6 1RS,SO45 4JA,SO15 5DD,SO16 8HY,SO43 7EW,SO40 4UZ,SO17 1PJ,SO14 0YG,SO52 9EP,SO50 9AG,SO19 4AA,SO15 5RP,SO15 3UA,SO19 9RL,SO19 6DJ,SO51 7QN,SO15 5SY,SO45 4ZD,SO41 9GJ,BH24 1JY,BH25 6EN,SO41 6BA,SO19 9GH,SO40 3ZN,SO18 1HZ,SO53 2ZH,SO50 8AU,SO17 2GD,SO45 5WX,SO32 1GR,SO18 2PA,SO50 4QP,SO23 8AD,SO21 1QY,SO53 4ST,SO22 6EL,SO41 3RA,SO53 2LH,SO18 6BT,BH23 8AD
SO41 8QD,23.77487384612537,15.043385369019385,22.48185116426781,22.433076389682554,28.112211797261935,9.568658157269144,21.67582234848662,26.77793564086219,27.217860765621086,29.58386468253863,29.909617448967893,6.699313665775467,22.03583424268003,25.10732070335445,28.37983996758654,26.451134856699294,7.148514607242127,19.886106851795592,22.679876755028882,22.09087121919029,20.598112404935314,25.377813588326987,22.379681321242785,22.138054793709408,22.729836581174578,18.0220559793761,25.20372957183848,24.9243738973127,23.78597456245395,29.820190323807722,21.896563040356614,10.245460590205697,0.0,15.898806835120036,23.284901285268887,26.273167405269596,1.54998704776264,29.785886900522325,15.514897026420426,22.432555710444426,24.326183928805346,14.014254915101084,18.175486127730505,24.74377867546445,22.872817916572878,28.9777762406413,31.42785939882366,24.5457472145473,22.470546904484863,22.028318707435282,22.513197309873775,25.21364706937763,30.191108846479302,22.78665383934245,16.980892337869356,1.2172007820758977,22.999505764493875,9.43755846578817,5.761712010285416,21.72501676212775,20.76032804912765,25.30238100629989,31.840039634032774,32.78153041704591,24.443445057777286,16.828666098471217,37.46428270458258,26.10739031172452,31.924102086268512,43.8644747585502,38.63050996126605,30.43393306407892,44.34139956004995,1.6004020395705758,32.514403863275675,25.309778687219303,16.304289657133552
SO45 1XA,15.98505594404147,19.361289620068895,10.386397396871166,10.42933982533391,15.123230121282607,25.265599097664573,15.278628344052086,16.10315150972299,15.272307842795435,25.087802502319214,15.209735240101395,17.137489157910032,14.963183076544192,10.5910636285275,14.186438540704538,13.237170698152461,22.222138926065664,17.526746409375438,13.909963870037437,11.71895537304484,16.552952163609707,15.547531860029988,15.391797348301484,33.74391232617913,13.09253957403712,7.213331518617438,13.103017178737527,16.79163997283466,13.87100395628255,24.92948856472192,13.192057836699103,26.09420478232748,15.898806835120036,0.0,8.570909630702412,16.00344116947184,16.649126735132004,38.17209664038369,5.6050740777935095,13.372830327761228,17.431686314767713,18.45187997549333,11.506288871741164,15.129276641166756,12.606090544428016,21.441175058498107,20.336646621232717,12.631614444697316,14.373082844380413,13.835356636815234,10.500861967575627,12.10727549357902,24.926225570338772,14.855593906890363,5.795657018278646,16.577883102603817,35.165803482955454,25.17799565695727,20.307696374952183,9.258232635258937,16.608098951743266,13.974064570094816,22.183229372215013,20.18103783226846,14.011798745752303,5.83709986592983,22.70783924868775,14.599931421280768,21.20133805446647,32.919926032827846,27.16715055431573,21.346881739158984,34.19214096576101,16.599577363891402,22.389553048391107,12.973472728060143,31.053909506484942
SO31 4NQ,11.770952585879508,21.59233224853449,4.677066214945044,4.806381154060018,7.002432052968217,32.05651202412046,12.418294982506147,9.534495083764066,7.86834095062856,21.059571685468764,6.734032923765138,22.613612438121,11.70950126158192,2.0212164345304426,5.6206247716621425,5.187324329024883,30.09047192803225,16.607526681234607,9.702150740282146,7.122964740375631,14.881664166504656,9.815684891572138,12.02869442723008,37.49261261465159,8.47896500219398,6.466241172390265,6.076627662546208,12.050109061842862,8.650517356987105,20.685739790192898,9.388409144828053,33.08807039450083,23.284901285268887,8.570909630702412,0.0,9.784288420700037,24.300500782285283,39.85609288949137,8.161435889283247,9.157628491758143,13.431526886268228,21.007980189279255,10.50292729177514,9.711291485762338,7.62460109019695,16.08023504635302,12.85407557229946,5.9533136434841545,10.537247961013337,10.16352402393546,4.81664911332324,4.375569504629846,20.45573894381999,10.953838777067453,6.752790942299505,24.162158877318653,39.14133206555387,32.023182958052836,26.687506784572356,3.983262367617132,14.842857418470821,7.409194826297549,15.369969652224967,11.939951415437722,8.261567846364091,6.932646145502416,14.312541354331314,7.700525957002344,13.853370960165483,24.925759916263615,19.130693878659823,14.990251454658578,26.467911659254447,24.268358139050783,15.278315387875864,5.75716656189029,36.83891592419703
SO16 3BD,4.023195190243002,18.328027654077975,5.733797553723193,5.662130320747609,5.228893853999464,33.282715097096386,6.227565468990067,0.7668130016417569,3.022242989637725,11.738941278409326,9.981695698181156,23.01035332139193,5.424545928285381,8.838244583021394,8.078249533786865,5.612253418935623,33.42008646985412,11.02499145031648,3.7617771762015995,4.492229917284055,9.019764434161132,1.010777962369505,5.371112145130527,34.215449449688215,3.5502513473789286,9.277981924686303,3.7643793960615515,3.3948378880598256,2.4994628186236523,11.262543014888708,4.457379555293151,34.57778175033799,26.273167405269596,16.00344116947184,9.784288420700037,0.0,27.6418128474753,34.19205669110143,11.856438636760927,3.8799381479098494,5.209184773401216,18.23591137034524,8.244479570027018,1.6450228446929511,3.5943717050201083,6.345527134773486,5.161426234525311,3.835860323489782,4.320935633226584,4.567794485244812,5.601223602154946,5.665742319874806,10.928500576050146,4.268526797556683,10.75552671309829,27.39611280355987,36.03898625458641,33.339358382839606,27.759336387940195,6.867708301044473,8.880709349490598,2.3766653680246694,6.200162869744508,7.34727575250194,2.0264354091008614,10.815142083286583,14.861664224256051,2.2923528894103784,5.683313939400866,17.727930816656322,12.35806615889857,5.389147236841689,18.56814803034402,27.64466861576755,6.543291449763769,4.1446769016005085,36.232692814881396
SO41 9ND,25.22301308726823,16.55186415842063,23.707619703423926,23.664054159954947,29.33120888531058,9.379939698255995,23.149504597365198,28.130642051843555,28.502438326469626,31.12714358603619,30.970827678802017,8.126033533317973,23.49210747685335,26.161762715477384,29.4925974511341,27.639788767785067,5.860136183918517,21.427943023119308,24.080755826758274,23.410504490886442,22.11942535683735,26.759440313482735,23.84186733194266,22.935385260750753,24.093526389555585,19.23579830065842,26.460851582624876,26.369830393766602,25.14856980758444,31.35993190393597,23.29102531713555,9.84328425754208,1.54998704776264,16.649126735132004,24.300500782285283,27.6418128474753,0.0,30.880877498768225,16.682784760014076,23.818451872588458,25.80625009173732,15.531559979431076,19.594219774383514,26.129444777526384,24.207957791292692,30.464643169277984,32.78830254741703,25.80804434023291,23.895508767026136,23.444830315511215,23.74474001974255,26.399788155332097,31.727077936646406,24.22092597695381,18.136468533533616,0.35858599597137986,23.6962877939772,9.206060630143023,6.454270317500387,22.91500082480789,22.280677131279845,26.607249106969874,33.26858739369464,34.0562593601135,25.78775241926235,17.99034150425793,38.543647222363305,27.409262565628087,33.305718480267586,45.27323106118494,39.99912133922363,31.8779633262301,45.78622012169897,0.09978999963282481,33.926334040124026,26.552421974093125,16.489681813484314
SP6 1RS,30.22688021479725,18.834356762340757,35.729309879034666,35.597322152709204,39.21239093072564,25.61498508952079,28.40349836874798,34.95196338578793,37.083398149469524,25.825751640908486,43.645460740514544,23.634204914567945,29.25267297680061,40.43924570117692,41.60322707402361,38.81835926303342,32.24186044775121,23.59243634832404,31.46344231640959,33.45210016558151,25.55270675269549,33.32150736982961,29.127789223069307,10.067481176711555,32.594626514243664,33.738760107351446,36.569342263113434,30.81719844763365,33.11805011586723,26.530459126172744,31.339639486815273,26.771334424606106,29.785886900522325,38.17209664038369,39.85609288949137,34.19205669110143,30.880877498768225,0.0,33.35638480865581,31.82048262260078,29.01044992461943,19.720229103369068,29.35475948645309,32.88072339558559,33.43248726897906,30.68270110712855,37.45686825251147,36.07731984704064,30.57874972673687,30.693738175308344,35.62878024979252,38.10379942041985,27.233851111429097,30.369592127806992,34.18515145353347,30.555671602407234,10.950613730896569,25.91372852802354,24.63774143783985,36.01189093527865,25.649428568143485,35.465913729464916,35.15182639249132,40.91897262177206,33.9598155052147,34.02447037473918,48.990545769102646,35.992782784783714,37.03823589170574,44.35916586509969,42.06589314522613,33.648696633878586,43.01670682947327,30.976215275669215,36.25583312654935,36.959754018361245,20.150466257413427
SO45 4JA,10.915559103422181,14.565246483177207,7.089336606145789,7.061377665719771,12.674994161244356,23.963335751134128,9.871094348360362,12.162629787866582,12.051094807159098,19.684615105473448,14.512472187239227,14.462190328225836,9.666242058100186,9.77503840775881,12.891080171018688,10.958238464037917,22.541356344602605,11.933324257405047,9.019095203104419,7.364999585716172,10.95865424620853,11.17565575912783,10.099341574768667,29.89184723920543,8.485405367052937,2.654595456105637,9.917322673910816,11.860663449665687,9.441423798619065,19.575831230587333,8.22756535108086,25.03932972615688,15.514897026420426,5.6050740777935095,8.161435889283247,11.856438636760927,16.682784760014076,33.35638480865581,0.0,8.549990721446973,12.213679209971925,13.784270706959319,5.951354587423324,10.641439188948661,8.263012907764505,16.525059820123015,16.7563785453638,9.293563295548656,9.29746894654002,8.752735533547035,7.142958174099297,9.71783544779346,19.628242019136344,9.762133798526055,1.4743694316016236,16.498654520099105,31.458963451399825,23.94197146961495,18.550931472294526,6.237246673237784,11.01850262586947,10.307268098920204,17.991358026811618,17.518021261373683,9.842477829073873,1.3152075474795923,22.006063976123052,11.070934093590624,17.45635024331105,29.48708113254374,23.918920219393303,16.912368303391595,30.42270866098648,16.664787268780625,18.399307738369053,9.95928687658088,28.695546402175857
SO15 5DD,2.7416541881849907,14.948983817518448,4.482401196519158,4.351890020769594,7.626923030803681,29.420182778030885,3.4664462859792384,4.479910725943374,5.763661521415874,12.158804612595755,11.830979769884129,19.15704225068797,2.6557121427138877,9.030863113079786,9.786896423937288,7.000910838264673,29.575184327716663,8.236595565962139,0.5728613005323406,2.0487138596366643,6.269659102042756,2.947239642089353,2.9119979568733707,31.024354098710486,0.776504206371735,6.211844845127866,4.762494579956108,3.420202168143712,1.548742834052224,11.87744990535423,0.6035841190751732,30.70786777585439,22.432555710444426,13.372830327761228,9.157628491758143,3.8799381479098494,23.818451872588458,31.82048262260078,8.549990721446973,0.0,4.3682394244476495,14.738196254250614,4.366866791709093,2.311355860443061,1.6502256013165901,8.07440299597628,9.035022298991262,4.257371776112644,1.3873059431175787,1.1293078011025348,4.344989642104907,6.323644330651672,11.765880904133931,1.798057466454415,7.704210180961013,23.566274252461827,32.81359226149382,29.47350477754712,23.89202749956664,5.300206708150444,6.179251894692271,3.8355485028553544,9.600666075602353,11.012420451165424,2.4143398479971108,7.717669839713531,17.881818910048082,4.537276956659088,9.4916496683818,21.472382632506214,16.2069865511478,8.404777762593529,22.14706594008275,23.823901727972462,10.15335670209479,5.143813946840641,32.53354293904904
SO16 8HY,1.6606909825781448,13.991896127384079,8.768154194326128,8.643537393615345,10.381014201933953,30.20129208345566,2.6730946903146116,5.958268976909363,8.188014206892252,7.803290174247824,15.060773750235796,19.983956759428732,2.571843582812185,13.068971232565719,13.083814476064163,10.412493388893614,31.34682029508952,6.311744986311841,3.797115280184579,6.401371895574096,4.480809575046234,4.425889565457644,2.145494113852232,29.46458829794514,4.969672143248171,10.221851290629637,8.224669965127923,1.8146771622098459,4.864269582652223,7.554959551205826,4.3440592647693075,31.579571406061426,24.326183928805346,17.431686314767713,13.431526886268228,5.209184773401216,25.80625009173732,29.01044992461943,12.213679209971925,4.3682394244476495,0.0,14.108031854195481,6.651679519233631,4.129435268246299,5.807534672162145,4.673448604779805,9.00512069538438,7.942985738426268,3.11254675335875,3.626470409497486,8.625546923340316,10.075728962926815,7.502131761752063,2.632320112884032,11.648040734425937,25.51703791443851,31.315066391534494,30.296894946763352,24.801154401972777,9.653931800155634,4.3105531788023805,6.8847891826363385,7.983651264887401,12.09859396709634,5.495168006750194,11.624777028736862,19.989644273402128,7.224745999143508,8.958028296846058,19.971094521471237,15.408508025797891,6.399427191561486,20.131958245903093,25.82719801270461,8.900819646528127,8.645039038359691,32.32054894693965
SO43 7EW,14.454452217234275,1.1001601173489801,17.557211309697376,17.440392543617246,22.281859949957617,16.860045288978334,12.082807808730196,18.962374519881045,20.501838323807988,16.807593843444934,25.988357368992062,7.639404177372868,12.833785565304183,21.99602172194342,23.994877020631687,21.310024692657546,19.876302443016346,7.958929173193751,14.623333800146101,15.725866952771552,9.6276279758229,17.22687810678894,12.956815758896298,16.5517124279495,15.410152271778978,14.590068179697159,19.24518454440664,15.489572134772082,16.274804463294487,17.2107882718202,14.145267604957697,18.32027133622131,14.014254915101084,18.45187997549333,21.007980189279255,18.23591137034524,15.531559979431076,19.720229103369068,13.784270706959319,14.738196254250614,14.108031854195481,0.0,10.98193233939877,16.615490660814537,16.054797277459652,18.09647224184062,22.948090123265008,18.6245546103265,13.931500556724446,13.772757355654125,17.49337049698201,20.318412338747052,17.73054462106459,13.97093273113732,14.768040695279895,15.176600071234253,18.266403153372345,17.012656197079096,11.976575803693558,17.512171270170327,9.79886581798796,18.550142753484366,22.050487626096054,25.58274633992259,17.150858454320865,14.59635056223079,32.57484530279215,19.27411785781531,23.022853121874046,33.83639821365271,29.511116963686767,20.433395340175885,33.64919673156523,15.59582989724907,23.00083660977997,19.557844377981137,18.214090144333106
SO40 4UZ,5.716408463984368,11.38766737148057,6.600827118420724,6.479714422554962,11.437795494281126,25.0605743417819,4.07701046200158,8.841812631216103,9.871672816566191,13.792786435203105,15.007797511415262,14.808683924937233,4.106436845336308,11.182046114813199,13.013309958447834,10.345301556723447,25.300938883789343,6.381935378152664,4.533550471906687,4.8033332604421055,5.085699607145742,7.290789851012541,4.516414062773268,27.509295585476888,4.835536265484634,4.805767764494548,8.35266641898253,6.8353408705432015,5.856441629753598,13.72535067849659,3.7885111195864,26.34309544029881,18.175486127730505,11.506288871741164,10.50292729177514,8.244479570027018,19.594219774383514,29.35475948645309,5.951354587423324,4.366866791709093,6.651679519233631,10.98193233939877,0.0,6.64388974861317,5.280926222582601,11.253185508376493,13.389759964755854,7.708468360418237,4.303817949767368,3.8528591813067274,6.528808908836193,9.336592070110271,13.829639510545876,4.650856128918922,5.860049544333606,19.329514526733217,29.24251920229703,25.111391519643078,19.5293113948033,6.6958514502883375,5.125359974617327,7.863045365550113,13.67624966755115,15.301639477060744,6.648729851578005,5.769474858055862,21.706397928557337,8.646920084418095,13.80118598103093,25.689536899974378,20.530969429577162,12.315381485432905,26.211695148707552,19.604810302113357,14.339174742284609,8.635944843055704,28.357471847516745
SO17 1PJ,2.667152914907103,16.728571677084584,5.245116199130483,5.1437509864888415,6.342454673087226,31.655782939804787,4.675578558663707,2.347519009574343,4.2061585306127185,11.37987119834733,10.952724967596984,21.379580001866373,3.84742025514952,9.092466472319419,8.96180759964268,6.2841837370541125,31.885995017531993,9.533869437305329,2.1277869839162746,3.412450894645442,7.518928766334349,0.6493631100671305,3.845401192948397,32.66814091705805,2.159211788102151,8.15432898275272,4.120106054840356,2.440819218169857,1.2586221774040338,10.982889552781486,2.8596779148193527,32.95650790921935,24.74377867546445,15.129276641166756,9.711291485762338,1.6450228446929511,26.129444777526384,32.88072339558559,10.641439188948661,2.311355860443061,4.129435268246299,16.615490660814537,6.64388974861317,0.0,2.525000994650993,6.504253727213488,6.7468961627296435,3.912770889238238,2.686351688463933,2.9233232854438973,5.101075501862412,6.009434189963025,10.744478521343648,2.6768092220470416,9.65386412503811,25.877567865164057,34.483995692763656,31.714723941250153,26.136353061894614,6.310150445640073,7.389366195140151,2.7563636215998004,7.368051838954984,8.970942814236327,1.4606834305896175,9.692734650202455,16.307473021954504,3.1342124145461883,7.1807541674309014,19.16821834859274,13.899748016954577,6.286602394852525,19.884801051702453,26.134711887443377,7.867878721630056,4.540051786254741,34.59036500880687
SO14 0YG,4.1468435848779,16.3312382118122,2.964788807376734,2.8429613058180894,6.22725708931327,30.231804228161447,5.1145634493447965,3.9568201221401464,4.594650175199593,13.502059544754786,10.244327282319222,20.025014655414505,4.305593640272916,7.395627103747909,8.20041463409321,5.419417640016414,30.019831795848006,9.840358563663404,2.1292582748616176,0.9081591488377222,7.894040749285662,2.9629529419064577,4.550120689215386,32.449297841152806,0.8883931412262992,5.702041298414055,3.2247760575191418,4.529777010859687,1.2665607952608335,13.170580050648363,2.092972642942621,31.483075584700636,22.872817916572878,12.606090544428016,7.62460109019695,3.5943717050201083,24.207957791292692,33.43248726897906,8.263012907764505,1.6502256013165901,5.807534672162145,16.054797277459652,5.280926222582601,2.525000994650993,0.0,8.969508581684702,8.616576731703137,2.6624468146841904,3.0173999330469417,2.771493227994891,2.8211651007929444,4.683991093487245,13.00004420193475,3.381759009462985,7.191406109563118,23.9734258359236,34.222771504594036,30.270658225126482,24.691985313411735,3.9186471299572014,7.80959517910661,2.5844642739676713,9.749860530360941,10.085671269499825,1.6011380180427859,7.242583445866857,16.520723882158165,3.3775950362741125,9.23824907735646,21.29031458157555,15.832729216885078,8.771571471504872,22.162500534406718,24.20674189153093,10.13637551186855,3.5783556074769747,33.63623051423045
SO52 9EP,5.631833041999235,17.80537679112507,11.74247519098858,11.644168758609341,11.060282837068723,34.5769361207131,7.346282194466484,6.765396253216551,9.006362173039522,5.829659971691189,15.776945511636583,24.442756680416615,7.148586292582339,15.181905700213804,14.063423663756884,11.858422272958544,35.97186989142635,10.139877039050356,7.552834167760923,9.800784956365518,8.68908367015949,6.284676553828169,6.7487020336710355,32.46385544814225,8.37071114833352,14.282510531250495,10.109228760509694,4.673638999768986,7.724961237624942,5.2305346278044516,8.31438238839864,35.980255705441074,28.9777762406413,21.441175058498107,16.08023504635302,6.345527134773486,30.464643169277984,30.68270110712855,16.525059820123015,8.07440299597628,4.673448604779805,18.09647224184062,11.253185508376493,6.504253727213488,8.969508581684702,0.0,6.996650966314266,10.133657765363482,7.234178168372084,7.776923669627132,11.599241279676386,12.009084890493838,4.761707236270463,6.781243329560203,15.768983060663698,30.172477392246243,34.34134060172777,34.68683715053919,29.24870461755032,12.814399763034348,8.513798085239593,8.707835311614982,4.491079607162513,10.663750067566788,7.880810748759812,15.774868268387639,18.987280667281027,8.598085787136641,6.411413396393999,15.741991058231473,11.817702419755552,2.970630627829754,15.64847410451405,30.4868650146557,5.590421994188544,10.48962798107509,36.23095403442279
SO50 9AG,8.50021461345957,22.920340933684386,9.996746696908339,9.973178489696428,6.067704629140696,38.38358104491366,10.883972549733127,4.664220439135969,5.096134849239831,12.726099447905066,10.00500544468659,28.101610729473126,10.18696084032799,11.267507308189453,8.802626992777077,7.6971491020067715,38.57576114629066,15.306318768590723,8.869384459518937,9.465010730303407,13.404068044233767,6.0991208486865265,10.013388814521974,38.457825106208304,8.698007540563848,14.116507953907005,7.235583624272618,7.464460454586827,7.641895437518881,12.074322605239221,9.60217690224405,39.69305639864651,31.42785939882366,20.336646621232717,12.85407557229946,5.161426234525311,32.78830254741703,37.45686825251147,16.7563785453638,9.035022298991262,9.00512069538438,22.948090123265008,13.389759964755854,6.7468961627296435,8.616576731703137,6.996650966314266,0.0,7.717067250687838,9.296406171931476,9.628316530308222,9.89637804000895,8.52113002280007,11.502709477191623,9.12722727448635,15.535655469148203,32.54584415443851,40.31236056194832,38.44660003482656,32.871498866693194,11.09917682838225,13.242584307626885,6.47998776849334,3.301514313865766,3.6917997549518162,7.019208372842875,15.619913249832063,12.01114546724109,5.771943683103741,1.0748432572780615,12.735602831796227,7.217896046017606,4.150122720671916,13.855941196668653,32.789829208544504,2.673312924920834,7.39320272897514,41.09451016836113
SO19 4AA,6.339682633431696,18.938553342265784,2.290108257574675,2.280851195211194,3.7604050468140517,32.30927854630493,7.704401037722979,3.660190577785078,2.765438569082374,15.275228042795783,7.583509702448887,22.20080134860477,6.869872075320559,5.180378786795458,5.5391602032053875,2.756971151991058,31.660176813314415,12.489505178600194,4.645947404258203,2.9072154423868497,10.527000891763773,3.9078402999664203,7.060323467155461,35.069393971224805,3.4826833444647742,6.645853381762793,0.671579982454316,6.345322493122523,3.1142272233497463,14.85785144252805,4.748493558305096,33.516513908976336,24.5457472145473,12.631614444697316,5.9533136434841545,3.835860323489782,25.80804434023291,36.07731984704064,9.293563295548656,4.257371776112644,7.942985738426268,18.6245546103265,7.708468360418237,3.912770889238238,2.6624468146841904,10.133657765363482,7.717067250687838,0.0,5.546250842459605,5.385603562029965,2.2011749639062455,2.138968070111033,14.585976054953992,5.8320211515847475,7.964892227283924,25.59744016492883,36.83361721893646,32.33197259738293,26.77488722457158,3.3822058702368167,10.435552159406152,1.474859434758655,9.70307184107428,8.252880660448227,2.465190650472079,8.070574380154595,13.99813120600199,1.9730653969292007,8.569957139363783,20.396224908845156,14.722004691958674,9.133670882297789,21.570213753589826,25.798331831718503,9.79914753697064,0.9334607201657356,36.00641921854829
SO15 5RP,1.622910216703313,14.059520685987149,5.8651735672933745,5.73388081496205,8.710552562348786,29.09624867844902,2.1752807588578196,5.033756556501982,6.707196821178037,10.911170076018385,13.071436107126422,18.812310138644808,1.3279792698791155,10.410994359505944,11.03268036423132,8.253566734789485,29.587208086120864,7.044142103759758,0.9020295708846515,3.4166928073002216,5.042168761623181,3.3104036821668927,1.5330637109250789,30.04710259156485,2.1292240641257427,7.160900890758237,5.99858423924439,2.6080867333455298,2.5469805574970588,10.666984432943973,1.234062176075394,30.415899845339663,22.470546904484863,14.373082844380413,10.537247961013337,4.320935633226584,23.895508767026136,30.57874972673687,9.29746894654002,1.3873059431175787,3.11254675335875,13.931500556724446,4.303817949767368,2.686351688463933,3.0173999330469417,7.234178168372084,9.296406171931476,5.546250842459605,0.0,0.5452634545965398,5.728774551906773,7.649810134906721,10.60006935801567,0.4842702396158111,8.615843804198185,23.628880539980383,31.85393203409059,29.163274686500095,23.594135852517883,6.6516673144789165,4.935304636978845,4.914316625069897,9.373252869742462,11.657287751323718,3.4119274456796638,8.605770335587671,18.86931245772377,5.522648884644652,9.6055203289608,21.40286644181043,16.33163736529042,8.021063004412625,21.909057345171504,23.906730612598544,10.054632205726813,6.397140950489755,31.914367310360944
SO15 3UA,2.1678346801221253,13.942064311067972,5.509381138918541,5.376066840939863,8.698703132717133,28.755558275761654,2.344441576607588,5.247613568037769,6.766197213144161,11.412234500840388,12.954748503190446,18.474650974524053,1.558141421828135,10.121863325295793,10.911174748209989,8.125465387805791,29.152962474451204,7.114561480311633,0.8515669316125076,3.0471570929257665,5.141694447796353,3.5677525643350894,1.8667084423707054,29.981598824058384,1.9057746254949635,6.622313870378412,5.881890890565884,3.1389686753657076,2.5384961489025066,11.180139562562934,0.7780760204245957,30.06542190703483,22.028318707435282,13.835356636815234,10.16352402393546,4.567794485244812,23.444830315511215,30.693738175308344,8.752735533547035,1.1293078011025348,3.626470409497486,13.772757355654125,3.8528591813067274,2.9233232854438973,2.771493227994891,7.776923669627132,9.628316530308222,5.385603562029965,0.5452634545965398,0.0,5.377045435917166,7.451368386386625,11.124049260765846,1.0215304859062604,8.073689648196273,23.181375352341067,31.778914422438966,28.818247672509035,23.243651901563755,6.241483545082814,5.050218594717587,4.895280050745308,9.832752638399842,11.859290422296883,3.4217773356133017,8.062479620857237,18.918826266087486,5.556007687314345,9.98145257663127,21.836760555173576,16.712889446622434,8.50891163373011,22.37993753597206,23.45476970694831,10.486355440142892,6.267355911758894,31.68025636471982
SO19 9RL,6.965212274900162,17.91647982385416,0.14527516647804747,0.08160369242116057,5.604035150548276,30.486006021814074,7.676613770395991,5.61908796846232,4.960275273578711,16.31396436337686,8.508227478403928,20.48611264497821,6.932907849274144,4.835941277119095,6.554091221756409,4.070794853976314,29.60317934219564,12.117909618080192,4.88590781595467,2.3309946233490217,10.280039648810293,5.345189120097609,7.234273055856565,34.03380318880209,3.663522991822967,4.517886125946798,2.7871302537364513,7.318170571923528,3.9336526088596115,15.970235062621011,4.610102370254437,31.659835989189272,22.513197309873775,10.500861967575627,4.81664911332324,5.601223602154946,23.74474001974255,35.62878024979252,7.142958174099297,4.344989642104907,8.625546923340316,17.49337049698201,6.528808908836193,5.101075501862412,2.8211651007929444,11.599241279676386,9.89637804000895,2.2011749639062455,5.728774551906773,5.377045435917166,0.0,2.912170130572412,15.780107805105922,6.138901956313337,5.783280398983804,23.543411669284392,35.75959928212429,30.496891919818015,24.96804730021369,1.2675833715234868,10.22217409759954,3.4732859718009457,11.711502794193843,10.375153522639087,3.737619152801146,5.89566916205902,15.508894624958977,4.125823932444734,10.720680896972905,22.593286040713004,16.923167826426173,10.990369138150434,23.738579156197922,23.731972062274348,11.888982251398406,2.8177049251627575,34.45862923532775
SO19 6DJ,8.478152541832966,20.699458234143176,2.8887529410444595,2.9799763269737154,3.055574603509388,33.342537006760544,9.78864165289787,5.292937596267709,3.4931368663156097,17.313290129991046,5.680738520658893,23.38321604560943,8.96512126459145,3.172825649996963,3.6770330034750973,1.2407509967573573,32.25890267617897,14.51274189285527,6.747784664501397,4.6934202715770255,12.57703599815024,5.928992257335526,9.173923484760909,36.83397904241842,5.548026362499811,7.206013494697771,1.9229232398934224,8.449985856158422,5.252543698455907,16.871821646588515,6.771170027495478,34.4992129162625,25.21364706937763,12.10727549357902,4.375569504629846,5.665742319874806,26.399788155332097,38.10379942041985,9.71783544779346,6.323644330651672,10.075728962926815,20.318412338747052,9.336592070110271,6.009434189963025,4.683991093487245,12.009084890493838,8.52113002280007,2.138968070111033,7.649810134906721,7.451368386386625,2.912170130572412,0.0,16.56866082294579,7.95441403256436,8.275191741118796,26.212725723081192,38.575377168022776,33.34790800496051,27.83477217253417,3.488682213611085,12.493527756667596,3.345632767143518,10.99897310153583,8.09955338445892,4.5846422382907805,8.415197782130305,12.602779856209283,3.434595056046529,9.500271052527776,20.85315271458595,15.078857582392613,10.677979672530075,22.259238952683187,26.382284671783488,10.90611102219932,1.523233245463816,37.37076412309909
SO51 7QN,9.034941991557234,17.168543369644304,15.925383083896955,15.812920408882308,15.807816287228952,34.586880284658825,9.775907750158957,11.429088715857558,13.721406381290974,1.4083255196701359,20.53643159333467,24.87135242733471,9.97822544637636,19.729477958765557,18.803704464741916,16.521039679806112,36.907059561936464,10.333823319652906,11.19612740531551,13.723621100100935,9.715684110524045,10.678150433062127,9.546390395221172,30.24918919401308,12.255729047391238,17.72102381464698,14.647918812024665,8.470382125957784,11.848365627063457,0.7056438175243555,11.820448264857212,36.04205247993707,30.191108846479302,24.926225570338772,20.45573894381999,10.928500576050146,31.727077936646406,27.233851111429097,19.628242019136344,11.765880904133931,7.502131761752063,17.73054462106459,13.829639510545876,10.744478521343648,13.00004420193475,4.761707236270463,11.502709477191623,14.585976054953992,10.60006935801567,11.124049260765846,15.780107805105922,16.56866082294579,0.0,10.116153340295945,19.135574204999944,31.4073398887462,32.12832883144284,34.73448975317319,29.54398247324866,16.918683873804472,9.570154150640546,13.226597690067537,8.501987765040695,15.193354652153866,12.19638360252475,19.106130951991563,23.49715216374408,13.217186736315643,10.747059132538178,17.460792868978515,14.856537578126517,7.353217132367455,16.619040592123536,31.76337306354164,9.557816766612659,15.046259672542973,35.23426699935031
